 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
     -5.736600E-05       3.850800E+01       4.201072E+01
     -5.684190E-05       3.850800E+01       4.201072E+01
     -5.596610E-05       3.850800E+01       4.201072E+01
     -5.556170E-05       3.850800E+01       4.201072E+01
     -5.453700E-05       3.850800E+01       4.201072E+01
     -5.414020E-05       3.850800E+01       4.201072E+01
     -5.318700E-05       3.850900E+01       4.201072E+01
     -5.271660E-05       3.850900E+01       4.201072E+01
     -5.172870E-05       3.850900E+01       4.201072E+01
     -5.133380E-05       3.850900E+01       4.201072E+01
     -5.061770E-05       3.850900E+01       4.201072E+01
     -4.973750E-05       3.850900E+01       4.201072E+01
     -4.912810E-05       3.850900E+01       4.201072E+01
     -4.805360E-05       3.850900E+01       4.201072E+01
     -4.782500E-05       3.850900E+01       4.201072E+01
     -4.689310E-05       3.850900E+01       4.201072E+01
     -4.626810E-05       3.850900E+01       4.201072E+01
     -4.606370E-05       3.850900E+01       4.201072E+01
     -4.521570E-05       3.850900E+01       4.201072E+01
     -4.460280E-05       3.850900E+01       4.201072E+01
     -4.405690E-05       3.850900E+01       4.201072E+01
     -4.364450E-05       3.850900E+01       4.201072E+01
     -4.336960E-05       3.851000E+01       4.201072E+01
     -4.307940E-05       3.851000E+01       4.201072E+01
     -4.282890E-05       3.851000E+01       4.201072E+01
     -4.252040E-05       3.851000E+01       4.201072E+01
     -4.214230E-05       3.851000E+01       4.201072E+01
     -4.184830E-05       3.851000E+01       4.201072E+01
     -4.165250E-05       3.851000E+01       4.201072E+01
     -4.134520E-05       3.851000E+01       4.201072E+01
     -4.100910E-05       3.851000E+01       4.201072E+01
     -4.071140E-05       3.851000E+01       4.201072E+01
     -4.045100E-05       3.851000E+01       4.201072E+01
     -4.031670E-05       3.851000E+01       4.201072E+01
     -4.018200E-05       3.851000E+01       4.201072E+01
     -3.991170E-05       3.851000E+01       4.201072E+01
     -3.956990E-05       3.851000E+01       4.201072E+01
     -3.919970E-05       3.851000E+01       4.201072E+01
     -3.903290E-05       3.851000E+01       4.201072E+01
     -3.877370E-05       3.851000E+01       4.201072E+01
     -3.858890E-05       3.851000E+01       4.201072E+01
     -3.838090E-05       3.851000E+01       4.201072E+01
     -3.799570E-05       3.851000E+01       4.201072E+01
     -3.771440E-05       3.851000E+01       4.201072E+01
     -3.753130E-05       3.851000E+01       4.201072E+01
     -3.721300E-05       3.851000E+01       4.201072E+01
     -3.686640E-05       3.851000E+01       4.201072E+01
     -3.653360E-05       3.851000E+01       4.201072E+01
     -3.632780E-05       3.851000E+01       4.201072E+01
     -3.592300E-05       3.851000E+01       4.201072E+01
     -3.556650E-05       3.851000E+01       4.201072E+01
     -3.534100E-05       3.851000E+01       4.201072E+01
     -3.504010E-05       3.851100E+01       4.201072E+01
     -3.457740E-05       3.851100E+01       4.201072E+01
     -3.426410E-05       3.851100E+01       4.201072E+01
     -3.397930E-05       3.851100E+01       4.201072E+01
     -3.353000E-05       3.851100E+01       4.201072E+01
     -3.324400E-05       3.851100E+01       4.201072E+01
     -3.291950E-05       3.851100E+01       4.201072E+01
     -3.240010E-05       3.851100E+01       4.201072E+01
     -3.221040E-05       3.851100E+01       4.201072E+01
     -3.183110E-05       3.851200E+01       4.201072E+01
     -3.141820E-05       3.851200E+01       4.201072E+01
     -3.122730E-05       3.851300E+01       4.201072E+01
     -3.083930E-05       3.851400E+01       4.201072E+01
     -3.057750E-05       3.851500E+01       4.201072E+01
     -3.035710E-05       3.851600E+01       4.201072E+01
     -3.002330E-05       3.851800E+01       4.201072E+01
     -2.974030E-05       3.852000E+01       4.201072E+01
     -2.957110E-05       3.852200E+01       4.201072E+01
     -2.932320E-05       3.852400E+01       4.201072E+01
     -2.904500E-05       3.852900E+01       4.201072E+01
     -2.880220E-05       3.853300E+01       4.201072E+01
     -2.863280E-05       3.853700E+01       4.201072E+01
     -2.844720E-05       3.854300E+01       4.201072E+01
     -2.821330E-05       3.855600E+01       4.201072E+01
     -2.801920E-05       3.856700E+01       4.201072E+01
     -2.789840E-05       3.857400E+01       4.201072E+01
     -2.778610E-05       3.858100E+01       4.201072E+01
     -2.764920E-05       3.859100E+01       4.201072E+01
     -2.746300E-05       3.860600E+01       4.201072E+01
     -2.735390E-05       3.861600E+01       4.201072E+01
     -2.726310E-05       3.862500E+01       4.201072E+01
     -2.715400E-05       3.863700E+01       4.201072E+01
     -2.704100E-05       3.865100E+01       4.201072E+01
     -2.692800E-05       3.866600E+01       4.201072E+01
     -2.679650E-05       3.868600E+01       4.201072E+01
     -2.673070E-05       3.869600E+01       4.201072E+01
     -2.666490E-05       3.870700E+01       4.201072E+01
     -2.659920E-05       3.871800E+01       4.201072E+01
     -2.652630E-05       3.873100E+01       4.201072E+01
     -2.645350E-05       3.874500E+01       4.201072E+01
     -2.638070E-05       3.876000E+01       4.201072E+01
     -2.630790E-05       3.877600E+01       4.201072E+01
     -2.625330E-05       3.878700E+01       4.201072E+01
     -2.618050E-05       3.880400E+01       4.201072E+01
     -2.610770E-05       3.882200E+01       4.201072E+01
     -2.599870E-05       3.885000E+01       4.201072E+01
     -2.592600E-05       3.887000E+01       4.201072E+01
     -2.585340E-05       3.889100E+01       4.201072E+01
     -2.578080E-05       3.891200E+01       4.201072E+01
     -2.574320E-05       3.892400E+01       4.201072E+01
     -2.570560E-05       3.893600E+01       4.201072E+01
     -2.564910E-05       3.895400E+01       4.201072E+01
     -2.561140E-05       3.896600E+01       4.201072E+01
     -2.557380E-05       3.897900E+01       4.201072E+01
     -2.553610E-05       3.899100E+01       4.201072E+01
     -2.547860E-05       3.901200E+01       4.201072E+01
     -2.542110E-05       3.903200E+01       4.201072E+01
     -2.536350E-05       3.905300E+01       4.201072E+01
     -2.530600E-05       3.907400E+01       4.201072E+01
     -2.524530E-05       3.909600E+01       4.201072E+01
     -2.518470E-05       3.911900E+01       4.201072E+01
     -2.512400E-05       3.914200E+01       4.201072E+01
     -2.509370E-05       3.915400E+01       4.201072E+01
     -2.506340E-05       3.916600E+01       4.201072E+01
     -2.503300E-05       3.917700E+01       4.201072E+01
     -2.500270E-05       3.918900E+01       4.201072E+01
     -2.497240E-05       3.920100E+01       4.201072E+01
     -2.494200E-05       3.921200E+01       4.201072E+01
     -2.488680E-05       3.923300E+01       4.201072E+01
     -2.483150E-05       3.925500E+01       4.201072E+01
     -2.477630E-05       3.927600E+01       4.201072E+01
     -2.472110E-05       3.929700E+01       4.201072E+01
     -2.466040E-05       3.932000E+01       4.201072E+01
     -2.459960E-05       3.934200E+01       4.201072E+01
     -2.453890E-05       3.936500E+01       4.201072E+01
     -2.447820E-05       3.938700E+01       4.201072E+01
     -2.441750E-05       3.941000E+01       4.201072E+01
     -2.440030E-05       3.941600E+01       4.201072E+01
     -2.438310E-05       3.942200E+01       4.201072E+01
     -2.436590E-05       3.942800E+01       4.201072E+01
     -2.434870E-05       3.943500E+01       4.201072E+01
     -2.433150E-05       3.944100E+01       4.201072E+01
     -2.429720E-05       3.945300E+01       4.201072E+01
     -2.426280E-05       3.946500E+01       4.201072E+01
     -2.422840E-05       3.947700E+01       4.201072E+01
     -2.419400E-05       3.948900E+01       4.201072E+01
     -2.415510E-05       3.950200E+01       4.201072E+01
     -2.411630E-05       3.951600E+01       4.201072E+01
     -2.407730E-05       3.953100E+01       4.201072E+01
     -2.403850E-05       3.954700E+01       4.201072E+01
     -2.399360E-05       3.957000E+01       4.201072E+01
     -2.394860E-05       3.959500E+01       4.201072E+01
     -2.393740E-05       3.960200E+01       4.201072E+01
     -2.392620E-05       3.960900E+01       4.201072E+01
     -2.391490E-05       3.961700E+01       4.201072E+01
     -2.390370E-05       3.962500E+01       4.201072E+01
     -2.388130E-05       3.964000E+01       4.201072E+01
     -2.385880E-05       3.965600E+01       4.201072E+01
     -2.383640E-05       3.967300E+01       4.201072E+01
     -2.381390E-05       3.969000E+01       4.201072E+01
     -2.375760E-05       3.973300E+01       4.201072E+01
     -2.370130E-05       3.977600E+01       4.201072E+01
     -2.365530E-05       3.981100E+01       4.201072E+01
     -2.360930E-05       3.984600E+01       4.201072E+01
     -2.356330E-05       3.987900E+01       4.201072E+01
     -2.351740E-05       3.991100E+01       4.201072E+01
     -2.350320E-05       3.992000E+01       4.201072E+01
     -2.348900E-05       3.993000E+01       4.201072E+01
     -2.347470E-05       3.994000E+01       4.201072E+01
     -2.346050E-05       3.994900E+01       4.201072E+01
     -2.343210E-05       3.996800E+01       4.201072E+01
     -2.340380E-05       3.998600E+01       4.201072E+01
     -2.337540E-05       4.000500E+01       4.201072E+01
     -2.334700E-05       4.002300E+01       4.201072E+01
     -2.332110E-05       4.003900E+01       4.201072E+01
     -2.329540E-05       4.005500E+01       4.201072E+01
     -2.326950E-05       4.007100E+01       4.201072E+01
     -2.324370E-05       4.008600E+01       4.201072E+01
     -2.321790E-05       4.010200E+01       4.201072E+01
     -2.319210E-05       4.011700E+01       4.201072E+01
     -2.313700E-05       4.015000E+01       4.201072E+01
     -2.310950E-05       4.016700E+01       4.201072E+01
     -2.308190E-05       4.018300E+01       4.201072E+01
     -2.305440E-05       4.019900E+01       4.201072E+01
     -2.302680E-05       4.021500E+01       4.201072E+01
     -2.299930E-05       4.023200E+01       4.201072E+01
     -2.297170E-05       4.024800E+01       4.201072E+01
     -2.294500E-05       4.026300E+01       4.201072E+01
     -2.291820E-05       4.027900E+01       4.201072E+01
     -2.289140E-05       4.029500E+01       4.201072E+01
     -2.286460E-05       4.031100E+01       4.201072E+01
     -2.283780E-05       4.032700E+01       4.201072E+01
     -2.281100E-05       4.034300E+01       4.201072E+01
     -2.278600E-05       4.035800E+01       4.201072E+01
     -2.276100E-05       4.037300E+01       4.201072E+01
     -2.273590E-05       4.038800E+01       4.201072E+01
     -2.271090E-05       4.040300E+01       4.201072E+01
     -2.268590E-05       4.041800E+01       4.201072E+01
     -2.266090E-05       4.043200E+01       4.201072E+01
     -2.262390E-05       4.045300E+01       4.201072E+01
     -2.258700E-05       4.047300E+01       4.201072E+01
     -2.255000E-05       4.049200E+01       4.201072E+01
     -2.251310E-05       4.051100E+01       4.201072E+01
     -2.247340E-05       4.053200E+01       4.201072E+01
     -2.243380E-05       4.055300E+01       4.201072E+01
     -2.239410E-05       4.057400E+01       4.201072E+01
     -2.235450E-05       4.059600E+01       4.201072E+01
     -2.231090E-05       4.062000E+01       4.201072E+01
     -2.226730E-05       4.064300E+01       4.201072E+01
     -2.222380E-05       4.066700E+01       4.201072E+01
     -2.218020E-05       4.069000E+01       4.201072E+01
     -2.213410E-05       4.071400E+01       4.201072E+01
     -2.208800E-05       4.073700E+01       4.201072E+01
     -2.204200E-05       4.075900E+01       4.201072E+01
     -2.199590E-05       4.078000E+01       4.201072E+01
     -2.194610E-05       4.080100E+01       4.201072E+01
     -2.189620E-05       4.082100E+01       4.201072E+01
     -2.184640E-05       4.084000E+01       4.201072E+01
     -2.179660E-05       4.085900E+01       4.201072E+01
     -2.174680E-05       4.087700E+01       4.201072E+01
     -2.168270E-05       4.090100E+01       4.201072E+01
     -2.161870E-05       4.092400E+01       4.201072E+01
     -2.155460E-05       4.094600E+01       4.201072E+01
     -2.149050E-05       4.096900E+01       4.201072E+01
     -2.142650E-05       4.099100E+01       4.201072E+01
     -2.132280E-05       4.102800E+01       4.201072E+01
     -2.121900E-05       4.106500E+01       4.201072E+01
     -2.111530E-05       4.110200E+01       4.201072E+01
     -2.101160E-05       4.113800E+01       4.201072E+01
     -2.090780E-05       4.117300E+01       4.201072E+01
     -2.079390E-05       4.121200E+01       4.201072E+01
     -2.068010E-05       4.125000E+01       4.201072E+01
     -2.056610E-05       4.128800E+01       4.201072E+01
     -2.045230E-05       4.132600E+01       4.201072E+01
     -2.033830E-05       4.136500E+01       4.201072E+01
     -2.017950E-05       4.141900E+01       4.201072E+01
     -2.002060E-05       4.147500E+01       4.201072E+01
     -1.986180E-05       4.153100E+01       4.201072E+01
     -1.970300E-05       4.158900E+01       4.201072E+01
     -1.954410E-05       4.164600E+01       4.201072E+01
     -1.939500E-05       4.170000E+01       4.201072E+01
     -1.924590E-05       4.175300E+01       4.201072E+01
     -1.909690E-05       4.180400E+01       4.201072E+01
     -1.894780E-05       4.185400E+01       4.201072E+01
     -1.879870E-05       4.190100E+01       4.201072E+01
     -1.863480E-05       4.195100E+01       4.201072E+01
     -1.847080E-05       4.199900E+01       4.201072E+01
     -1.830690E-05       4.204400E+01       4.201072E+01
     -1.814300E-05       4.208800E+01       4.201072E+01
     -1.797910E-05       4.213100E+01       4.201072E+01
     -1.771570E-05       4.219800E+01       4.201072E+01
     -1.745240E-05       4.226300E+01       4.201072E+01
     -1.718900E-05       4.232800E+01       4.201072E+01
     -1.692560E-05       4.239200E+01       4.201072E+01
     -1.666230E-05       4.245600E+01       4.201072E+01
     -1.630460E-05       4.254400E+01       4.201072E+01
     -1.594690E-05       4.263300E+01       4.201072E+01
     -1.558920E-05       4.272100E+01       4.201072E+01
     -1.523160E-05       4.280700E+01       4.201072E+01
     -1.487390E-05       4.289200E+01       4.201072E+01
     -1.447370E-05       4.298600E+01       4.201072E+01
     -1.407350E-05       4.307800E+01       4.201072E+01
     -1.367340E-05       4.316800E+01       4.201072E+01
     -1.327320E-05       4.325700E+01       4.201072E+01
     -1.287320E-05       4.334300E+01       4.201072E+01
     -1.246630E-05       4.342900E+01       4.201072E+01
     -1.205940E-05       4.351400E+01       4.201072E+01
     -1.165270E-05       4.359600E+01       4.201072E+01
     -1.124600E-05       4.367600E+01       4.201072E+01
     -1.083950E-05       4.375400E+01       4.201072E+01
     -1.041380E-05       4.383400E+01       4.201072E+01
     -9.988300E-06       4.391200E+01       4.201072E+01
     -9.563000E-06       4.398600E+01       4.201072E+01
     -9.138000E-06       4.405900E+01       4.201072E+01
     -8.713200E-06       4.412900E+01       4.201072E+01
     -8.253400E-06       4.420100E+01       4.201072E+01
     -7.794000E-06       4.427100E+01       4.201072E+01
     -7.335200E-06       4.433800E+01       4.201072E+01
     -6.877000E-06       4.440100E+01       4.201072E+01
     -6.419500E-06       4.446100E+01       4.201072E+01
     -5.899900E-06       4.452600E+01       4.201072E+01
     -5.381700E-06       4.458600E+01       4.201072E+01
     -4.864800E-06       4.464200E+01       4.201072E+01
     -4.349700E-06       4.469500E+01       4.201072E+01
     -3.836400E-06       4.474200E+01       4.201072E+01
     -3.304700E-06       4.478600E+01       4.201072E+01
     -2.775800E-06       4.482600E+01       4.201072E+01
     -2.249800E-06       4.486000E+01       4.201072E+01
     -1.727200E-06       4.488900E+01       4.201072E+01
     -1.208300E-06       4.491200E+01       4.201072E+01
     -6.009000E-07       4.493300E+01       4.201072E+01
      0.000000E+00       4.494600E+01       4.201072E+01
      1.799500E-06       4.494000E+01       4.201072E+01
      2.533800E-06       4.492100E+01       4.201072E+01
      3.277600E-06       4.489100E+01       4.201072E+01
      3.644700E-06       4.487300E+01       4.201072E+01
      4.202900E-06       4.484200E+01       4.201072E+01
      4.754900E-06       4.480900E+01       4.201072E+01
      4.892100E-06       4.480000E+01       4.201072E+01
      5.572900E-06       4.475600E+01       4.201072E+01
      5.843300E-06       4.473800E+01       4.201072E+01
      6.112700E-06       4.472000E+01       4.201072E+01
      6.381200E-06       4.470300E+01       4.201072E+01
      6.823900E-06       4.467400E+01       4.201072E+01
      7.264400E-06       4.464600E+01       4.201072E+01
      7.703100E-06       4.461800E+01       4.201072E+01
      8.140100E-06       4.459200E+01       4.201072E+01
      8.575700E-06       4.456600E+01       4.201072E+01
      9.152300E-06       4.453400E+01       4.201072E+01
      9.726800E-06       4.450300E+01       4.201072E+01
      1.029950E-05       4.447400E+01       4.201072E+01
      1.087070E-05       4.444700E+01       4.201072E+01
      1.144040E-05       4.442100E+01       4.201072E+01
      1.214040E-05       4.439200E+01       4.201072E+01
      1.283860E-05       4.436500E+01       4.201072E+01
      1.301290E-05       4.435900E+01       4.201072E+01
      1.318710E-05       4.435300E+01       4.201072E+01
      1.353510E-05       4.434100E+01       4.201072E+01
      1.440350E-05       4.431100E+01       4.201072E+01
      1.475020E-05       4.430000E+01       4.201072E+01
      1.594630E-05       4.426300E+01       4.201072E+01
      1.679420E-05       4.423800E+01       4.201072E+01
      1.764030E-05       4.421500E+01       4.201072E+01
      1.848490E-05       4.419300E+01       4.201072E+01
      1.947140E-05       4.416900E+01       4.201072E+01
      1.996400E-05       4.415800E+01       4.201072E+01
      2.045610E-05       4.414700E+01       4.201072E+01
      2.119330E-05       4.413000E+01       4.201072E+01
      2.217490E-05       4.411000E+01       4.201072E+01
      2.266510E-05       4.410100E+01       4.201072E+01
      2.380090E-05       4.407900E+01       4.201072E+01
      2.550090E-05       4.404900E+01       4.201072E+01
      2.719690E-05       4.402200E+01       4.201072E+01
      2.851670E-05       4.400200E+01       4.201072E+01
      3.016350E-05       4.397800E+01       4.201072E+01
      3.246360E-05       4.394700E+01       4.201072E+01
      3.562360E-05       4.390900E+01       4.201072E+01
      3.838970E-05       4.387800E+01       4.201072E+01
      3.931020E-05       4.386800E+01       4.201072E+01
      4.252580E-05       4.383600E+01       4.201072E+01
      4.548170E-05       4.381000E+01       4.201072E+01
      4.868570E-05       4.378300E+01       4.201072E+01
      5.026450E-05       4.377000E+01       4.201072E+01
      5.027780E-05       4.377000E+01       4.201072E+01
      5.672830E-05       4.372400E+01       4.201072E+01
      6.005530E-05       4.370200E+01       4.201072E+01
      6.420570E-05       4.367600E+01       4.201072E+01
      6.764070E-05       4.365600E+01       4.201072E+01
      7.154370E-05       4.363500E+01       4.201072E+01
      7.836650E-05       4.360100E+01       4.201072E+01
      8.712630E-05       4.356200E+01       4.201072E+01
      9.829570E-05       4.352000E+01       4.201072E+01
      1.180275E-04       4.346000E+01       4.201072E+01
      1.455587E-04       4.339300E+01       4.201072E+01
      1.575454E-04       4.336900E+01       4.201072E+01
      1.793996E-04       4.333100E+01       4.201072E+01
      1.900973E-04       4.331500E+01       4.201072E+01
      1.986292E-04       4.330200E+01       4.201072E+01
      2.095858E-04       4.328800E+01       4.201072E+01
      2.326713E-04       4.326000E+01       4.201072E+01
      2.924124E-04       4.320700E+01       4.201072E+01
      3.290001E-04       4.318100E+01       4.201072E+01
      4.036145E-04       4.313800E+01       4.201072E+01
      4.280749E-04       4.312600E+01       4.201072E+01
      5.052962E-04       4.309200E+01       4.201072E+01
      6.060880E-04       4.306000E+01       4.201072E+01
      6.842310E-04       4.301500E+01       4.201072E+01
      7.745392E-04       4.298800E+01       4.201072E+01
      7.964937E-04       4.298100E+01       4.201072E+01
      8.334971E-04       4.297100E+01       4.201072E+01
      8.493824E-04       4.296700E+01       4.201072E+01
      8.621456E-04       4.296400E+01       4.201072E+01
      8.753266E-04       4.296000E+01       4.201072E+01
      8.867097E-04       4.295700E+01       4.201072E+01
      8.981829E-04       4.295300E+01       4.201072E+01
      9.077098E-04       4.295100E+01       4.201072E+01
      9.137691E-04       4.294900E+01       4.201072E+01
      9.233706E-04       4.294500E+01       4.201072E+01
      9.474399E-04       4.293800E+01       4.201072E+01
      1.044213E-03       4.291400E+01       4.201072E+01
      1.171276E-03       4.288500E+01       4.201072E+01
      1.194360E-03       4.288000E+01       4.201072E+01
      1.400722E-03       4.284000E+01       4.201072E+01
      1.426734E-03       4.283700E+01       4.201072E+01
      1.568631E-03       4.281300E+01       4.201072E+01
      1.622462E-03       4.280200E+01       4.201072E+01
      1.658664E-03       4.279500E+01       4.201072E+01
      1.684928E-03       4.279100E+01       4.201072E+01
      1.711191E-03       4.278700E+01       4.201072E+01
      1.720407E-03       4.278500E+01       4.201072E+01
      1.729623E-03       4.278400E+01       4.201072E+01
      1.735767E-03       4.278300E+01       4.201072E+01
      1.749701E-03       4.278200E+01       4.201072E+01
      1.762806E-03       4.278000E+01       4.201072E+01
      1.775055E-03       4.278000E+01       4.201072E+01
      1.787258E-03       4.277900E+01       4.201072E+01
      1.832566E-03       4.277200E+01       4.201072E+01
      1.858948E-03       4.276700E+01       4.201072E+01
      1.859438E-03       4.276600E+01       4.201072E+01
      1.881518E-03       4.276300E+01       4.201072E+01
      1.900056E-03       4.276000E+01       4.201072E+01
      1.901446E-03       4.276000E+01       4.201072E+01
      1.946043E-03       4.275200E+01       4.201072E+01
      2.004942E-03       4.274200E+01       4.201072E+01
      2.074309E-03       4.273200E+01       4.201072E+01
      2.332533E-03       4.269400E+01       4.201072E+01
      2.373171E-03       4.268800E+01       4.201072E+01
      2.373242E-03       4.268800E+01       4.201072E+01
      2.378915E-03       4.269000E+01       4.201072E+01
      2.578642E-03       4.266600E+01       4.201072E+01
      2.637248E-03       4.265700E+01       4.201072E+01
      2.703751E-03       4.264800E+01       4.201072E+01
      2.774901E-03       4.263900E+01       4.201072E+01
      2.812799E-03       4.263400E+01       4.201030E+01
      2.851468E-03       4.263000E+01       4.201030E+01
      2.862313E-03       4.263200E+01       4.201030E+01
      2.924733E-03       4.262600E+01       4.201030E+01
      2.948015E-03       4.262300E+01       4.201030E+01
      2.990892E-03       4.261900E+01       4.201030E+01
      3.010487E-03       4.261700E+01       4.201030E+01
      3.049676E-03       4.261200E+01       4.201030E+01
      3.075187E-03       4.260900E+01       4.201030E+01
      3.100698E-03       4.260500E+01       4.201030E+01
      3.287002E-03       4.258100E+01       4.201030E+01
      3.369100E-03       4.257200E+01       4.201030E+01
      3.421292E-03       4.256600E+01       4.201030E+01
      3.621005E-03       4.254500E+01       4.201030E+01
      3.826963E-03       4.252500E+01       4.201030E+01
      3.930402E-03       4.251500E+01       4.201030E+01
      4.246133E-03       4.248600E+01       4.201030E+01
      4.447893E-03       4.246900E+01       4.201030E+01
      4.448047E-03       4.246900E+01       4.201030E+01
      4.821219E-03       4.244300E+01       4.201030E+01
      4.962075E-03       4.242800E+01       4.201030E+01
      5.020852E-03       4.242300E+01       4.201030E+01
      5.162635E-03       4.241000E+01       4.201030E+01
      5.255823E-03       4.240100E+01       4.201030E+01
      5.378867E-03       4.239200E+01       4.201030E+01
      5.440388E-03       4.238700E+01       4.201030E+01
      5.572009E-03       4.237700E+01       4.201030E+01
      5.572135E-03       4.237700E+01       4.201030E+01
      5.722348E-03       4.236600E+01       4.201030E+01
      5.813009E-03       4.236000E+01       4.201030E+01
      5.940959E-03       4.235100E+01       4.201030E+01
      6.004934E-03       4.234700E+01       4.201030E+01
      6.207203E-03       4.233400E+01       4.201030E+01
      6.216753E-03       4.233900E+01       4.201030E+01
      6.258828E-03       4.233600E+01       4.201030E+01
      6.294965E-03       4.233600E+01       4.201030E+01
      6.371016E-03       4.233000E+01       4.201030E+01
      6.428161E-03       4.232700E+01       4.201030E+01
      6.752682E-03       4.230800E+01       4.201030E+01
      6.862752E-03       4.230100E+01       4.201030E+01
      7.239870E-03       4.227400E+01       4.201030E+01
      7.439841E-03       4.226000E+01       4.201030E+01
      7.639810E-03       4.224600E+01       4.201030E+01
      7.640367E-03       4.224600E+01       4.201030E+01
      8.108328E-03       4.222200E+01       4.201030E+01
      8.811456E-03       4.218600E+01       4.201030E+01
      9.055257E-03       4.217400E+01       4.201030E+01
      9.198958E-03       4.217100E+01       4.201030E+01
      9.810012E-03       4.214700E+01       4.201030E+01
      9.944716E-03       4.214200E+01       4.200988E+01
      1.038177E-02       4.212400E+01       4.200988E+01
      1.071707E-02       4.211000E+01       4.200988E+01
      1.071741E-02       4.211000E+01       4.200988E+01
      1.132124E-02       4.209100E+01       4.200988E+01
      1.161238E-02       4.208100E+01       4.200988E+01
      1.175796E-02       4.207600E+01       4.200988E+01
      1.194961E-02       4.206900E+01       4.200988E+01
      1.214125E-02       4.206200E+01       4.200988E+01
      1.214171E-02       4.206200E+01       4.200988E+01
      1.278551E-02       4.204000E+01       4.200988E+01
      1.345888E-02       4.201600E+01       4.200988E+01
      1.382384E-02       4.200500E+01       4.200988E+01
      1.446881E-02       4.199000E+01       4.200988E+01
      1.512960E-02       4.197600E+01       4.200988E+01
      1.564424E-02       4.196600E+01       4.200988E+01
      1.620049E-02       4.195600E+01       4.200988E+01
      1.679835E-02       4.194400E+01       4.200988E+01
      1.709728E-02       4.193800E+01       4.200945E+01
      1.743672E-02       4.193000E+01       4.200945E+01
      1.777616E-02       4.192200E+01       4.200945E+01
      1.811560E-02       4.191300E+01       4.200945E+01
      1.845504E-02       4.190500E+01       4.200945E+01
      1.882987E-02       4.189500E+01       4.200945E+01
      1.957953E-02       4.187800E+01       4.200945E+01
      2.078850E-02       4.185600E+01       4.200945E+01
      2.162265E-02       4.184500E+01       4.200945E+01
      2.255585E-02       4.183400E+01       4.200945E+01
      2.255701E-02       4.183400E+01       4.200945E+01
      2.362473E-02       4.182200E+01       4.200945E+01
      2.447773E-02       4.181100E+01       4.200903E+01
      2.538149E-02       4.180100E+01       4.200903E+01
      2.585875E-02       4.179500E+01       4.200903E+01
      2.633601E-02       4.178900E+01       4.200903E+01
      2.657464E-02       4.178700E+01       4.200903E+01
      2.681326E-02       4.178400E+01       4.200903E+01
      2.705189E-02       4.178200E+01       4.200903E+01
      2.729052E-02       4.177900E+01       4.200903E+01
      2.762488E-02       4.177600E+01       4.200903E+01
      2.795924E-02       4.177300E+01       4.200903E+01
      2.818215E-02       4.177100E+01       4.200903E+01
      2.840506E-02       4.176900E+01       4.200903E+01
      2.862797E-02       4.176700E+01       4.200903E+01
      2.909473E-02       4.176200E+01       4.200903E+01
      2.932811E-02       4.176100E+01       4.200903E+01
      2.961983E-02       4.175800E+01       4.200903E+01
      2.985320E-02       4.175600E+01       4.200903E+01
      3.008658E-02       4.175400E+01       4.200903E+01
      3.045184E-02       4.175100E+01       4.200903E+01
      3.045291E-02       4.175100E+01       4.200903E+01
      3.069485E-02       4.174900E+01       4.200903E+01
      3.073370E-02       4.174900E+01       4.200903E+01
      3.077256E-02       4.174900E+01       4.200903E+01
      3.081141E-02       4.174800E+01       4.200903E+01
      3.088911E-02       4.174700E+01       4.200903E+01
      3.096682E-02       4.174700E+01       4.200903E+01
      3.108740E-02       4.174600E+01       4.200903E+01
      3.125889E-02       4.174400E+01       4.200903E+01
      3.134464E-02       4.174400E+01       4.200860E+01
      3.143039E-02       4.174300E+01       4.200860E+01
      3.156844E-02       4.174100E+01       4.200860E+01
      3.170649E-02       4.174000E+01       4.200860E+01
      3.181795E-02       4.174000E+01       4.200860E+01
      3.192940E-02       4.173900E+01       4.200860E+01
      3.201528E-02       4.173800E+01       4.200860E+01
      3.210116E-02       4.173700E+01       4.200860E+01
      3.218704E-02       4.173600E+01       4.200860E+01
      3.231194E-02       4.173400E+01       4.200860E+01
      3.243684E-02       4.173100E+01       4.200860E+01
      3.256173E-02       4.172700E+01       4.200860E+01
      3.268664E-02       4.172200E+01       4.200860E+01
      3.280996E-02       4.171500E+01       4.200860E+01
      3.290245E-02       4.172200E+01       4.200860E+01
      3.302061E-02       4.171800E+01       4.200860E+01
      3.310794E-02       4.172100E+01       4.200860E+01
      3.315433E-02       4.172200E+01       4.200860E+01
      3.334791E-02       4.158800E+01       4.200860E+01
      3.338736E-02       4.149000E+01       4.200860E+01
      3.341279E-02       4.135300E+01       4.200860E+01
      3.343822E-02       4.108500E+01       4.200860E+01
      3.346366E-02       3.909800E+01       4.200860E+01
      3.348909E-02       3.213000E+01       4.200860E+01
      3.350816E-02       3.213100E+01       4.200860E+01
      3.351929E-02       3.220000E+01       4.200860E+01
      3.355508E-02       3.241300E+01       4.200860E+01
      3.361129E-02       3.384600E+01       4.200860E+01
      3.363215E-02       3.451500E+01       4.200860E+01
      3.367592E-02       3.640000E+01       4.200860E+01
      3.374461E-02       3.774200E+01       4.200860E+01
      3.382674E-02       4.077400E+01       4.200860E+01
      3.383885E-02       4.150600E+01       4.200860E+01
      3.385096E-02       4.183600E+01       4.200860E+01
      3.386307E-02       4.207200E+01       4.200860E+01
